Date,Predicted,Actual
22/12/2014 00:00:00,49.6195623029014,47.779999
23/12/2014 00:00:00,49.6488874564564,48.369999
24/12/2014 00:00:00,49.6781336268207,48.639999
26/12/2014 00:00:00,49.7073010267247,48.41
29/12/2014 00:00:00,49.7363898683253,47.700001
30/12/2014 00:00:00,49.7654003632085,47.439999
31/12/2014 00:00:00,49.7943327223902,46.73
02/01/2015 00:00:00,49.8231871563179,46.66
05/01/2015 00:00:00,49.8519638748723,46.369999
06/01/2015 00:00:00,49.8806630873689,46.380001
07/01/2015 00:00:00,49.9092850025594,45.98
08/01/2015 00:00:00,49.9378298286333,46.75
09/01/2015 00:00:00,49.9662977732193,47.610001
12/01/2015 00:00:00,49.994689043387,47.419998
13/01/2015 00:00:00,50.023003845648,46.970001
14/01/2015 00:00:00,50.051242385958,45.959999
15/01/2015 00:00:00,50.079404869718,46.220001
16/01/2015 00:00:00,50.1074915017754,45.310001
20/01/2015 00:00:00,50.1355024864263,46.299999
21/01/2015 00:00:00,50.1634380274164,45.939999
22/01/2015 00:00:00,50.1912983279425,46.380001
23/01/2015 00:00:00,50.2190835906544,47.360001
26/01/2015 00:00:00,50.2467940176558,47
27/01/2015 00:00:00,50.2744298105063,42.950001
28/01/2015 00:00:00,50.3019911702224,42.740002
29/01/2015 00:00:00,50.3294782972794,40.93
30/01/2015 00:00:00,50.3568913916126,41.549999
02/02/2015 00:00:00,50.3842306526187,40.59
03/02/2015 00:00:00,50.4114962791574,41.630001
04/02/2015 00:00:00,50.4386884695528,41.939999
05/02/2015 00:00:00,50.465807421595,42.220001
06/02/2015 00:00:00,50.4928533325411,42.68
09/02/2015 00:00:00,50.5198263991171,42.240002
10/02/2015 00:00:00,50.5467268175191,42.740002
11/02/2015 00:00:00,50.5735547834148,42.650002
12/02/2015 00:00:00,50.6003104919448,42.66
13/02/2015 00:00:00,50.6269941377242,43.380001
17/02/2015 00:00:00,50.653605914844,43.970001
18/02/2015 00:00:00,50.6801460168723,43.630001
19/02/2015 00:00:00,50.7066146368559,43.18
20/02/2015 00:00:00,50.7330119673217,43.509998
23/02/2015 00:00:00,50.759338200278,43.700001
24/02/2015 00:00:00,50.785593527216,44.150002
25/02/2015 00:00:00,50.8117781391111,43.950001
26/02/2015 00:00:00,50.8378922264244,43.990002
27/02/2015 00:00:00,50.8639359791039,44.130001
02/03/2015 00:00:00,50.8899095865861,43.669998
03/03/2015 00:00:00,50.9158132377973,43.560001
04/03/2015 00:00:00,50.9416471211549,43.009998
05/03/2015 00:00:00,50.9674114245688,43.07
06/03/2015 00:00:00,50.9931063354428,43
09/03/2015 00:00:00,51.0187320406761,42.189999
10/03/2015 00:00:00,51.0442887266643,42.349998
11/03/2015 00:00:00,51.069776579301,42.310001
12/03/2015 00:00:00,51.0951957839793,41.330002
13/03/2015 00:00:00,51.1205465255929,40.700001
16/03/2015 00:00:00,51.1458289885373,41.470001
17/03/2015 00:00:00,51.1710433567116,41.369999
18/03/2015 00:00:00,51.1961898135196,41.43
19/03/2015 00:00:00,51.2212685418709,42.259998
20/03/2015 00:00:00,51.2462797241827,42.560001
23/03/2015 00:00:00,51.2712235423807,42.880001
24/03/2015 00:00:00,51.2961001779009,42.779999
25/03/2015 00:00:00,51.3209098116902,42.919998
26/03/2015 00:00:00,51.3456526242084,41.220001
27/03/2015 00:00:00,51.3703287954294,41.119999
30/03/2015 00:00:00,51.3949385048421,41.099998
31/03/2015 00:00:00,51.4194819314519,40.779999
01/04/2015 00:00:00,51.4439592537825,40.599998
02/04/2015 00:00:00,51.4683706498764,40.66
06/04/2015 00:00:00,51.4927162972966,40.34
07/04/2015 00:00:00,51.5169963731281,41.610001
08/04/2015 00:00:00,51.5412110539786,41.459999
09/04/2015 00:00:00,51.5653605159805,41.25
10/04/2015 00:00:00,51.5894449347914,41.630001
13/04/2015 00:00:00,51.6134644855963,41.400002
14/04/2015 00:00:00,51.6374193431078,41.799999
15/04/2015 00:00:00,51.6613096815685,41.759998
16/04/2015 00:00:00,51.6851356747511,41.950001
17/04/2015 00:00:00,51.7088974959609,41.669998
20/04/2015 00:00:00,51.7325953180359,41.73
21/04/2015 00:00:00,51.7562293133489,43
22/04/2015 00:00:00,51.7797996538083,42.669998
23/04/2015 00:00:00,51.8033065108595,42.889999
24/04/2015 00:00:00,51.8267500554862,45.66
27/04/2015 00:00:00,51.8501304582116,47.23
28/04/2015 00:00:00,51.8734478890994,47.779999
29/04/2015 00:00:00,51.8967025177556,48.720001
30/04/2015 00:00:00,51.9198945133291,48.700001
01/05/2015 00:00:00,51.9430240445133,48.580002
04/05/2015 00:00:00,51.9660912795473,48.369999
05/05/2015 00:00:00,51.9890963862172,47.82
06/05/2015 00:00:00,52.0120395318568,47.57
07/05/2015 00:00:00,52.0349208833496,46.27
08/05/2015 00:00:00,52.0577406071295,47.549999
11/05/2015 00:00:00,52.080498869182,47.549999
12/05/2015 00:00:00,52.1031958350457,46.849998
13/05/2015 00:00:00,52.1258316698133,48.189999
14/05/2015 00:00:00,52.1484065381327,48.029999
15/05/2015 00:00:00,52.1709206042087,48.869999
18/05/2015 00:00:00,52.1933740318036,47.98
19/05/2015 00:00:00,52.2157669842385,47.560001
20/05/2015 00:00:00,52.2380996243948,47.389999
21/05/2015 00:00:00,52.2603721147153,47.279999
22/05/2015 00:00:00,52.282584617205,47.299999
26/05/2015 00:00:00,52.3047372934328,46.830002
27/05/2015 00:00:00,52.3268303045323,46.82
28/05/2015 00:00:00,52.3488638112032,47.5
29/05/2015 00:00:00,52.3708379737123,47.43
01/06/2015 00:00:00,52.3927529518949,47.060001
02/06/2015 00:00:00,52.4146089051555,46.93
03/06/2015 00:00:00,52.4364059924696,47.369999
04/06/2015 00:00:00,52.4581443723843,46.790001
05/06/2015 00:00:00,52.4798242030197,46.310001
08/06/2015 00:00:00,52.5014456420703,46.299999
09/06/2015 00:00:00,52.5230088468054,45.759998
10/06/2015 00:00:00,52.5445139740711,45.790001
11/06/2015 00:00:00,52.5659611802908,46.66
12/06/2015 00:00:00,52.5873506214669,46.220001
15/06/2015 00:00:00,52.6086824531813,45.450001
16/06/2015 00:00:00,52.6299568305971,45.349998
17/06/2015 00:00:00,52.6511739084594,45.73
18/06/2015 00:00:00,52.6723338410964,46.220001
19/06/2015 00:00:00,52.6934367824209,46.790001
22/06/2015 00:00:00,52.7144828859309,46.330002
23/06/2015 00:00:00,52.7354723047112,46.130001
24/06/2015 00:00:00,52.7564051914341,45.669998
25/06/2015 00:00:00,52.7772816983607,46.029999
26/06/2015 00:00:00,52.7981019773422,45.650002
29/06/2015 00:00:00,52.8188661798206,45.040001
30/06/2015 00:00:00,52.8395744568302,44.709999
01/07/2015 00:00:00,52.8602269589984,44.459999
02/07/2015 00:00:00,52.8808238365468,44.48
06/07/2015 00:00:00,52.9013652392926,43.959999
07/07/2015 00:00:00,52.9218513166495,44.34
08/07/2015 00:00:00,52.9422822176285,44.439999
09/07/2015 00:00:00,52.9626580908395,44.75
10/07/2015 00:00:00,52.9829790844921,45.009998
13/07/2015 00:00:00,53.0032453463967,44.98
14/07/2015 00:00:00,53.0234570239656,45.450001
15/07/2015 00:00:00,53.043614264214,45.68
16/07/2015 00:00:00,53.0637172137613,46.009998
17/07/2015 00:00:00,53.0837660188318,46.549999
20/07/2015 00:00:00,53.1037608252561,46.650002
21/07/2015 00:00:00,53.1237017784719,46.779999
22/07/2015 00:00:00,53.1435890235254,45.439999
23/07/2015 00:00:00,53.163422705072,45.27
24/07/2015 00:00:00,53.1832029673774,45.91
27/07/2015 00:00:00,53.2029299543188,45.939999
28/07/2015 00:00:00,53.2226038093861,45.580002
29/07/2015 00:00:00,53.2422246756825,45.400002
30/07/2015 00:00:00,53.2617926959257,46.259998
31/07/2015 00:00:00,53.2813080124493,47.290001
03/08/2015 00:00:00,53.3007707672033,46.98
04/08/2015 00:00:00,53.3201811017554,46.75
05/08/2015 00:00:00,53.3395391572922,47.98
06/08/2015 00:00:00,53.3588450746199,47.709999
07/08/2015 00:00:00,53.3780989941653,46.389999
10/08/2015 00:00:00,53.3973010559772,46.950001
11/08/2015 00:00:00,53.4164513997272,46.82
12/08/2015 00:00:00,53.4355501647106,46.189999
13/08/2015 00:00:00,53.4545974898477,47.060001
14/08/2015 00:00:00,53.4735935136843,46.529999
17/08/2015 00:00:00,53.4925383743934,46.810001
18/08/2015 00:00:00,53.5114322097757,46.84
19/08/2015 00:00:00,53.5302751572608,46.779999
20/08/2015 00:00:00,53.549067353908,46.07
21/08/2015 00:00:00,53.5678089364076,45.299999
24/08/2015 00:00:00,53.5865000410818,40.450001
25/08/2015 00:00:00,53.6051408038855,42.57
26/08/2015 00:00:00,53.6237313604075,42.009998
27/08/2015 00:00:00,53.6422718458713,43.23
28/08/2015 00:00:00,53.6607623951363,43.400002
31/08/2015 00:00:00,53.6792031426988,43.560001
01/09/2015 00:00:00,53.6975942226925,42.169998
02/09/2015 00:00:00,53.7159357688901,42.360001
03/09/2015 00:00:00,53.734227914704,43.41
04/09/2015 00:00:00,53.7524707931871,42.810001
08/09/2015 00:00:00,53.7706645370342,43.299999
09/09/2015 00:00:00,53.7888092785824,44.209999
10/09/2015 00:00:00,53.8069051498126,43.119999
11/09/2015 00:00:00,53.8249522823502,43.139999
14/09/2015 00:00:00,53.8429508074659,43.43
15/09/2015 00:00:00,53.8609008560771,43.189999
16/09/2015 00:00:00,53.8788025587485,43.970001
17/09/2015 00:00:00,53.8966560456929,44.290001
18/09/2015 00:00:00,53.9144614467728,43.5
21/09/2015 00:00:00,53.9322188915007,43.619999
22/09/2015 00:00:00,53.9499285090403,43.380001
23/09/2015 00:00:00,53.9675904282074,43.93
24/09/2015 00:00:00,53.9852047774709,43.450001
25/09/2015 00:00:00,54.0027716849537,44.48
28/09/2015 00:00:00,54.0202912784335,43.830002
29/09/2015 00:00:00,54.037763685344,43.369999
30/09/2015 00:00:00,54.0551890327756,43.880001
01/10/2015 00:00:00,54.0725674474764,44.75
02/10/2015 00:00:00,54.0898990558532,44.27
05/10/2015 00:00:00,54.1071839839721,45.75
06/10/2015 00:00:00,54.12442235756,46.330002
07/10/2015 00:00:00,54.141614302005,47.099998
08/10/2015 00:00:00,54.1587599423574,46.560001
09/10/2015 00:00:00,54.1758594033308,47.450001
12/10/2015 00:00:00,54.1929128093029,46.98
13/10/2015 00:00:00,54.2099202843164,46.560001
14/10/2015 00:00:00,54.2268819520799,46.650002
15/10/2015 00:00:00,54.2437979359688,47.009998
16/10/2015 00:00:00,54.2606683590262,47.02
19/10/2015 00:00:00,54.2774933439638,47.419998
20/10/2015 00:00:00,54.2942730131629,47.439999
21/10/2015 00:00:00,54.311007488675,47.919998
22/10/2015 00:00:00,54.327696892223,47.529999
23/10/2015 00:00:00,54.3443413452018,52.299999
26/10/2015 00:00:00,54.3609409686797,52.529999
27/10/2015 00:00:00,54.3774958833985,53.990002
28/10/2015 00:00:00,54.3940062097749,53.540001
29/10/2015 00:00:00,54.4104720679016,53.540001
30/10/2015 00:00:00,54.4268935775474,53.32
02/11/2015 00:00:00,54.4432708581587,52.849998
03/11/2015 00:00:00,54.4596040288604,52.93
04/11/2015 00:00:00,54.4758932084562,54.18
05/11/2015 00:00:00,54.49213851543,54.490002
06/11/2015 00:00:00,54.5083400679466,54.09
09/11/2015 00:00:00,54.5244979838525,54.549999
10/11/2015 00:00:00,54.5406123806767,54.07
11/11/2015 00:00:00,54.5566833756318,53.700001
12/11/2015 00:00:00,54.5727110856147,53.48
13/11/2015 00:00:00,54.5886956272074,53.07
16/11/2015 00:00:00,54.6046371166778,53.080002
17/11/2015 00:00:00,54.6205356699809,53.169998
18/11/2015 00:00:00,54.6363914027592,53
19/11/2015 00:00:00,54.6522044303437,53.990002
20/11/2015 00:00:00,54.6679748677549,54.25
23/11/2015 00:00:00,54.6837028297036,54.25
24/11/2015 00:00:00,54.6993884305913,53.919998
25/11/2015 00:00:00,54.7150317845116,54.09
27/11/2015 00:00:00,54.730633005251,53.799999
30/11/2015 00:00:00,54.746192206289,54.540001
01/12/2015 00:00:00,54.7617095008001,54.41
02/12/2015 00:00:00,54.7771850016534,55.32
03/12/2015 00:00:00,54.7926188214143,55.490002
04/12/2015 00:00:00,54.8080110723452,54.119999
07/12/2015 00:00:00,54.8233618664056,55.790001
08/12/2015 00:00:00,54.838671315254,55.470001
09/12/2015 00:00:00,54.8539395302478,55.369999
10/12/2015 00:00:00,54.8691666224447,55.389999
11/12/2015 00:00:00,54.8843527026032,54.709999
14/12/2015 00:00:00,54.8994978811834,54.330002
15/12/2015 00:00:00,54.914602268348,55.66
16/12/2015 00:00:00,54.9296659739629,55.540001
17/12/2015 00:00:00,54.9446891075983,56.360001
18/12/2015 00:00:00,54.959671778529,55.77
21/12/2015 00:00:00,54.9746140957356,54.880001
22/12/2015 00:00:00,54.9895161679054,54.990002
23/12/2015 00:00:00,55.0043781034325,55.700001
24/12/2015 00:00:00,55.0192000104196,55.860001
28/12/2015 00:00:00,55.0339819966777,55.349998
29/12/2015 00:00:00,55.0487241697279,56.290001
30/12/2015 00:00:00,55.0634266368014,56.470001
31/12/2015 00:00:00,55.0780895048406,56.040001
04/01/2016 00:00:00,55.0927128805001,54.32
05/01/2016 00:00:00,55.107296870147,54.93
06/01/2016 00:00:00,55.1218415798621,54.32
07/01/2016 00:00:00,55.1363471154402,52.700001
08/01/2016 00:00:00,55.1508135823915,52.369999
11/01/2016 00:00:00,55.1652410859419,52.509998
12/01/2016 00:00:00,55.1796297310337,52.759998
13/01/2016 00:00:00,55.1939796223269,53.799999
