Date,Predicted,Actual
26/12/1974 00:00:00,29.8365891327747,18
27/12/1974 00:00:00,29.8365891327747,18.6
28/12/1974 00:00:00,29.8365891327747,18.8
29/12/1974 00:00:00,29.8365891327747,17.9
30/12/1974 00:00:00,29.8365891327747,15.1
31/12/1974 00:00:00,29.8365891327747,17.7
01/01/1975 00:00:00,29.8365891327747,17.7
02/01/1975 00:00:00,29.8365891327747,17.4
03/01/1975 00:00:00,29.8365891327747,17.1
04/01/1975 00:00:00,29.8365891327747,17.2
05/01/1975 00:00:00,29.8365891327747,17
06/01/1975 00:00:00,29.8365891327747,16.6
07/01/1975 00:00:00,29.8365891327747,16.3
08/01/1975 00:00:00,29.8365891327747,16.3
09/01/1975 00:00:00,29.8365891327747,16.3
10/01/1975 00:00:00,29.8365891327747,13
11/01/1975 00:00:00,29.8365891327747,13.6
12/01/1975 00:00:00,29.8365891327747,16
13/01/1975 00:00:00,29.8365891327747,15.5
14/01/1975 00:00:00,29.8365891327747,14.8
15/01/1975 00:00:00,29.8365891327747,12.6
16/01/1975 00:00:00,29.8365891327747,14.3
17/01/1975 00:00:00,29.8365891327747,13.7
18/01/1975 00:00:00,29.8365891327747,13
19/01/1975 00:00:00,29.8365891327747,13.3
20/01/1975 00:00:00,29.8365891327747,12.3
21/01/1975 00:00:00,29.8365891327747,13
22/01/1975 00:00:00,29.8365891327747,14.5
23/01/1975 00:00:00,29.8365891327747,15
24/01/1975 00:00:00,29.8365891327747,26.4
25/01/1975 00:00:00,29.8365891327747,36.5
26/01/1975 00:00:00,29.8365891327747,77
27/01/1975 00:00:00,29.8365891327747,95.1
28/01/1975 00:00:00,29.8365891327747,79
29/01/1975 00:00:00,29.8365891327747,61.2
30/01/1975 00:00:00,29.8365891327747,46.4
31/01/1975 00:00:00,29.8365891327747,32.8
01/02/1975 00:00:00,29.8365891327747,24.1
